news_id,headline,body_text,source,label
818,Dengue situation worsens in the country,Government sources state that an official announcement will be made soon.,Reuters,1
819,New metro rail launched in Dhaka,Residents claim they have never witnessed such an event before.,Reuters,1
820,New metro rail launched in Dhaka,"Many are calling it a conspiracy. However, experts say it's quite natural.",Daily Star,0
821,Dengue situation worsens in the country,The Prime Minister attended the inauguration ceremony as the chief guest.,Reuters,0
822,"Earthquake hits Chittagong, panic spreads",The Prime Minister attended the inauguration ceremony as the chief guest.,Unknown News,0
823,Bangladesh wins the World Cup,Doctors advise that basic precautions can help avoid danger.,Daily Star,0
824,"Earthquake hits Chittagong, panic spreads",Government sources state that an official announcement will be made soon.,CNN,1
825,Breakthrough in Bangladesh's tech industry,The Prime Minister attended the inauguration ceremony as the chief guest.,CNN,1
826,Breakthrough in Bangladesh's tech industry,Doctors advise that basic precautions can help avoid danger.,CNN,0
827,Bangladeshi astronaut captures photo from the moon,Local administration has visited the spot for further inspection.,CNN,0
828,"Earthquake hits Chittagong, panic spreads",Government sources state that an official announcement will be made soon.,BBC,1
829,New curriculum introduced in schools,Experts believe this is a significant technological advancement.,CNN,0
830,New virus outbreak sparks fear,Doctors advise that basic precautions can help avoid danger.,Daily Star,0
831,New curriculum introduced in schools,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,0
832,New metro rail launched in Dhaka,Experts believe this is a significant technological advancement.,CNN,0
833,Bangladeshi astronaut captures photo from the moon,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,1
834,New curriculum introduced in schools,Government sources state that an official announcement will be made soon.,CNN,1
835,Government announces major job reforms,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,1
836,Bangladesh wins the World Cup,Government sources state that an official announcement will be made soon.,BBC,0
837,Bangladesh wins the World Cup,Local administration has visited the spot for further inspection.,Unknown News,0
838,Breakthrough in Bangladesh's tech industry,Doctors advise that basic precautions can help avoid danger.,BBC,1
839,New metro rail launched in Dhaka,The Prime Minister attended the inauguration ceremony as the chief guest.,BBC,0
840,Bangladesh wins the World Cup,Local administration has visited the spot for further inspection.,Reuters,0
841,Breakthrough in Bangladesh's tech industry,Residents claim they have never witnessed such an event before.,Daily Star,1
842,Government announces major job reforms,Government sources state that an official announcement will be made soon.,Reuters,1
843,Government announces major job reforms,Experts believe this is a significant technological advancement.,Daily Star,0
844,Bangladeshi astronaut captures photo from the moon,Experts believe this is a significant technological advancement.,Reuters,0
845,Bangladeshi astronaut captures photo from the moon,The Prime Minister attended the inauguration ceremony as the chief guest.,Reuters,1
846,New virus outbreak sparks fear,Residents claim they have never witnessed such an event before.,Reuters,0
847,Global economy faces recession,Doctors advise that basic precautions can help avoid danger.,Daily Star,0
848,Global economy faces recession,"Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,0
849,Dengue situation worsens in the country,Uncertainty remains about the authenticity of the incident.,Daily Star,1
850,New curriculum introduced in schools,Uncertainty remains about the authenticity of the incident.,Unknown News,0
851,Bangladesh wins the World Cup,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Unknown News,0
852,Dengue situation worsens in the country,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,1
853,New virus outbreak sparks fear,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Reuters,0
854,Government announces major job reforms,Local administration has visited the spot for further inspection.,BBC,1
855,"Earthquake hits Chittagong, panic spreads","Many are calling it a conspiracy. However, experts say it's quite natural.",Reuters,0
856,New curriculum introduced in schools,Local administration has visited the spot for further inspection.,Unknown News,0
857,New virus outbreak sparks fear,Residents claim they have never witnessed such an event before.,Reuters,1
858,New curriculum introduced in schools,Local administration has visited the spot for further inspection.,Reuters,0
859,Bangladesh wins the World Cup,Experts believe this is a significant technological advancement.,CNN,1
860,Dengue situation worsens in the country,"Many are calling it a conspiracy. However, experts say it's quite natural.",Unknown News,1
861,New metro rail launched in Dhaka,Incidents were reported from various parts of the city this morning. Authorities are investigating.,Daily Star,0
862,New virus outbreak sparks fear,Incidents were reported from various parts of the city this morning. Authorities are investigating.,BBC,1
863,Dengue situation worsens in the country,Local administration has visited the spot for further inspection.,BBC,0
864,Bangladeshi astronaut captures photo from the moon,Experts believe this is a significant technological advancement.,Daily Star,0
865,Government announces major job reforms,Local administration has visited the spot for further inspection.,BBC,1
866,New metro rail launched in Dhaka,Government sources state that an official announcement will be made soon.,Reuters,1
867,Bangladesh wins the World Cup,Uncertainty remains about the authenticity of the incident.,Unknown News,1
868,New curriculum introduced in schools,Government sources state that an official announcement will be made soon.,Unknown News,0
